frame,particles,delta,physMem,virtMem
758,1500,0.0246733,51388416,40931328
759,1500,0.0248396,51388416,40931328
760,1500,0.0246101,51388416,40931328
761,1500,0.0240186,51388416,40931328
762,1500,0.0241607,51388416,40931328
763,1500,0.0238704,51388416,40931328
764,1500,0.02404,51388416,40931328
765,1500,0.0232624,51388416,40931328
766,1500,0.0244371,51388416,40931328
767,1500,0.0235032,51388416,40931328
768,1500,0.0240731,51388416,40931328
769,1500,0.0259458,51388416,40931328
770,1500,0.0247088,51388416,40931328
771,1500,0.0250776,51388416,40931328
772,1500,0.0254245,51388416,40931328
773,1500,0.0257038,51388416,40931328
774,1500,0.0245198,51388416,40931328
775,1500,0.0243484,51388416,40931328
776,1500,0.0246453,51388416,40931328
777,1500,0.0237853,51388416,40931328
778,1500,0.0251557,51388416,40931328
779,1500,0.0255299,51388416,40931328
780,1500,0.0233303,51388416,40931328
781,1500,0.0257417,51388416,40931328
782,1500,0.0264805,51388416,40931328
783,1500,0.0240539,51388416,40931328
784,1500,0.024806,51388416,40931328
785,1500,0.0246916,51388416,40931328
786,1500,0.0242543,51388416,40931328
787,1500,0.0250233,51388416,40931328
788,1500,0.0237375,51388416,40931328
789,1500,0.0244201,51388416,40931328
790,1500,0.0255139,51388416,40931328
791,1500,0.0238061,51388416,40931328
792,1500,0.0240423,51388416,40931328
793,1500,0.0241742,51388416,40931328
794,1500,0.0241857,51388416,40931328
795,1500,0.0254714,51388416,40931328
796,1500,0.0249776,51388416,40931328
797,1500,0.0239476,51388416,40931328
798,1500,0.0244343,51388416,40931328
799,1500,0.0239026,51388416,40931328
800,1500,0.0260877,51388416,40931328
801,1500,0.0257333,51388416,40931328
802,1500,0.0250942,51388416,40931328
803,1500,0.0244175,51388416,40931328
804,1500,0.0244208,51388416,40931328
805,1500,0.0252615,51388416,40931328
806,1500,0.0238525,51388416,40931328
807,1500,0.0251217,51388416,40931328
808,1500,0.0263604,51388416,40931328
809,1500,0.0246336,51388416,40931328
810,1500,0.0248969,51388416,40931328
811,1500,0.0239085,51388416,40931328
812,1500,0.0234736,51388416,40931328
813,1500,0.0246301,51388416,40931328
814,1500,0.023523,51388416,40931328
815,1500,0.0248553,51388416,40931328
816,1500,0.0256235,51388416,40931328
817,1500,0.0244161,51388416,40931328
818,1500,0.0252504,51388416,40931328
819,1500,0.0246365,51388416,40931328
820,1500,0.0250944,51388416,40931328
821,1500,0.0247369,51388416,40931328
822,1500,0.0245569,51388416,40931328
823,1500,0.0237902,51388416,40931328
824,1500,0.0235996,51388416,40931328
825,1500,0.0245106,51388416,40931328
826,1500,0.0236388,51388416,40931328
827,1500,0.0236169,51388416,40931328
828,1500,0.024201,51388416,40931328
829,1500,0.0240662,51388416,40931328
830,1500,0.0259427,51388416,40931328
831,1500,0.024707,51388416,40931328
832,1500,0.0233642,51388416,40931328
833,1500,0.0259496,51388416,40931328
834,1500,0.0243385,51388416,40931328
835,1500,0.024569,51388416,40931328
836,1500,0.0240152,51388416,40931328
837,1500,0.0240651,51388416,40931328
838,1500,0.0258642,51388416,40931328
839,1500,0.0243339,51388416,40931328
840,1500,0.02339,51388416,40931328
841,1500,0.0252936,51388416,40931328
842,1500,0.0246326,51388416,40931328
843,1500,0.0247562,51388416,40931328
844,1500,0.0247751,51388416,40931328
845,1500,0.0245174,51388416,40931328
846,1500,0.0249739,51388416,40931328
847,1500,0.0244411,51388416,40931328
848,1500,0.0264504,51388416,40931328
849,1500,0.0232959,51388416,40931328
850,1500,0.024266,51388416,40931328
851,1500,0.0252895,51388416,40931328
852,1500,0.0245,51388416,40931328
853,1500,0.0262879,51388416,40931328
854,1500,0.0255043,51388416,40931328
855,1500,0.0461058,51388416,40931328
856,1500,0.0236172,51388416,40931328
857,1500,0.0232249,51388416,40931328
858,1500,0.0253141,51388416,40931328
859,1500,0.025212,51388416,40931328
860,1500,0.0240161,51388416,40931328
861,1500,0.0250398,51388416,40931328
862,1500,0.0254948,51388416,40931328
863,1500,0.0254306,51388416,40931328
864,1500,0.0240403,51388416,40931328
865,1500,0.0249816,51388416,40931328
866,1500,0.0232054,51388416,40931328
867,1500,0.0246267,51388416,40931328
868,1500,0.0236258,51388416,40931328
869,1500,0.0243978,51388416,40931328
870,1500,0.0262125,51388416,40931328
871,1500,0.0261315,51388416,40931328
872,1500,0.0244155,51388416,40931328
873,1500,0.02639,51388416,40931328
874,1500,0.0247886,51388416,40931328
875,1500,0.0251978,51388416,40931328
876,1500,0.0241829,51388416,40931328
877,1500,0.0254399,51388416,40931328
878,1500,0.0244917,51388416,40931328
879,1500,0.0262927,51388416,40931328
880,1500,0.0251888,51388416,40931328
881,1500,0.0237754,51388416,40931328
882,1500,0.0244314,51388416,40931328
883,1500,0.024624,51388416,40931328
884,1500,0.0245547,51388416,40931328
885,1500,0.024514,51388416,40931328
886,1500,0.0248262,51388416,40931328
887,1500,0.0250072,51388416,40931328
888,1500,0.0245974,51388416,40931328
889,1500,0.025733,51388416,40931328
890,1500,0.0248213,51388416,40931328
891,1500,0.0246408,51388416,40931328
892,1500,0.0247436,51388416,40931328
893,1500,0.0247961,51388416,40931328
894,1500,0.0243615,51388416,40931328
895,1500,0.0252477,51388416,40931328
896,1500,0.0272874,51388416,40931328
897,1500,0.0248536,51388416,40931328
898,1500,0.0238996,51388416,40931328
899,1500,0.0257885,51388416,40931328
900,1500,0.025323,51388416,40931328
901,1500,0.0246367,51388416,40931328
902,1500,0.0241894,51388416,40931328
903,1500,0.0254066,51388416,40931328
904,1500,0.0251721,51388416,40931328
905,1500,0.0244708,51388416,40931328
906,1500,0.0262215,51388416,40931328
907,1500,0.0265742,51388416,40931328
908,1500,0.0261892,51388416,40931328
909,1500,0.0236047,51388416,40931328
910,1500,0.0246028,51388416,40931328
911,1500,0.0275218,51388416,40931328
912,1500,0.0252961,51388416,40931328
913,1500,0.025693,51388416,40931328
914,1500,0.0259361,51388416,40931328
915,1500,0.0243276,51388416,40931328
916,1500,0.0244604,51388416,40931328
917,1500,0.0260513,51388416,40931328
918,1500,0.0237193,51388416,40931328
919,1500,0.0253126,51388416,40931328
920,1500,0.0242322,51388416,40931328
921,1500,0.0244998,51388416,40931328
922,1500,0.0255289,51388416,40931328
923,1500,0.0238568,51388416,40931328
924,1500,0.0252497,51388416,40931328
925,1500,0.0248412,51388416,40931328
926,1500,0.0245643,51388416,40931328
927,1500,0.0248996,51388416,40931328
928,1500,0.0240628,51388416,40931328
929,1500,0.024759,51388416,40931328
930,1500,0.024232,51388416,40931328
931,1500,0.024745,51388416,40931328
932,1500,0.0236844,51388416,40931328
933,1500,0.0255474,51388416,40931328
934,1500,0.02434,51388416,40931328
935,1500,0.0452651,51388416,40931328
936,1500,0.0247316,51388416,40931328
937,1500,0.0249996,51388416,40931328
938,1500,0.0235013,51388416,40931328
939,1500,0.0247996,51388416,40931328
940,1500,0.0249809,51388416,40931328
941,1500,0.0244126,51388416,40931328
942,1500,0.0240968,51388416,40931328
943,1500,0.0247683,51388416,40931328
944,1500,0.0243554,51388416,40931328
945,1500,0.0266849,51388416,40931328
946,1500,0.0250862,51388416,40931328
947,1500,0.0243045,51388416,40931328
948,1500,0.0246894,51388416,40931328
949,1500,0.0240318,51388416,40931328
950,1500,0.0249505,51388416,40931328
951,1500,0.0262705,51388416,40931328
952,1500,0.0243326,51388416,40931328
953,1500,0.0247285,51388416,40931328
954,1500,0.024694,51388416,40931328
955,1500,0.0239159,51388416,40931328
956,1500,0.0252158,51388416,40931328
957,1500,0.0242278,51388416,40931328
958,1500,0.0249335,51388416,40931328
959,1500,0.0252694,51388416,40931328
960,1500,0.0246243,51388416,40931328
961,1500,0.023447,51388416,40931328
962,1500,0.0255945,51388416,40931328
963,1500,0.0251625,51388416,40931328
964,1500,0.0246698,51388416,40931328
965,1500,0.0247344,51388416,40931328
966,1500,0.0251093,51388416,40931328
967,1500,0.0246903,51388416,40931328
968,1500,0.0252021,51388416,40931328
969,1500,0.0254808,51388416,40931328
970,1500,0.0240492,51388416,40931328
971,1500,0.0251524,51388416,40931328
972,1500,0.0241461,51388416,40931328
973,1500,0.0248743,51388416,40931328
974,1500,0.0245978,51388416,40931328
975,1500,0.0238518,51388416,40931328
976,1500,0.0260284,51388416,40931328
977,1500,0.0258806,51388416,40931328
978,1500,0.0247721,51388416,40931328
979,1500,0.024639,51388416,40931328
980,1500,0.024856,51388416,40931328
981,1500,0.0248219,51388416,40931328
982,1500,0.0241062,51388416,40931328
983,1500,0.0248796,51388416,40931328
984,1500,0.025113,51388416,40931328
985,1500,0.0242988,51388416,40931328
986,1500,0.0240739,51388416,40931328
987,1500,0.0247007,51388416,40931328
988,1500,0.0241565,51388416,40931328
989,1500,0.025363,51388416,40931328
990,1500,0.0252997,51388416,40931328
991,1500,0.0246418,51388416,40931328
992,1500,0.0238832,51388416,40931328
993,1500,0.0243956,51388416,40931328
994,1500,0.0246836,51388416,40931328
995,1500,0.02459,51388416,40931328
996,1500,0.0246194,51388416,40931328
997,1500,0.0245798,51388416,40931328
998,1500,0.0236751,51388416,40931328
999,1500,0.024882,51388416,40931328
1000,1500,0.0242637,51388416,40931328
1001,1500,0.0240677,51388416,40931328
1002,1500,0.0250679,51388416,40931328
1003,1500,0.0238447,51388416,40931328
1004,1500,0.024811,51388416,40931328
1005,1500,0.0236044,51388416,40931328
1006,1500,0.0244915,51388416,40931328
1007,1500,0.0256863,51388416,40931328
1008,1500,0.0251409,51388416,40931328
1009,1500,0.0261585,51388416,40931328
1010,1500,0.0237342,51388416,40931328
1011,1500,0.0243319,51388416,40931328
1012,1500,0.0241999,51388416,40931328
1013,1500,0.0254649,51388416,40931328
1014,1500,0.0240105,51388416,40931328
1015,1500,0.0235893,51388416,40931328
1016,1500,0.0237829,51388416,40931328
1017,1500,0.0264852,51388416,40931328
1018,1500,0.0242758,51388416,40931328
1019,1500,0.0233782,51388416,40931328
1020,1500,0.0244166,51388416,40931328
1021,1500,0.0245638,51388416,40931328
1022,1500,0.0244379,51388416,40931328
1023,1500,0.0244019,51388416,40931328
1024,1500,0.0256247,51388416,40931328
1025,1500,0.0243461,51388416,40931328
1026,1500,0.0241146,51388416,40931328
1027,1500,0.0244135,51388416,40931328
1028,1500,0.0235102,51388416,40931328
1029,1500,0.0236706,51388416,40931328
1030,1500,0.0259505,51388416,40931328
1031,1500,0.0241842,51388416,40931328
1032,1500,0.0237347,51388416,40931328
1033,1500,0.0238346,51388416,40931328
1034,1500,0.025526,51388416,40931328
1035,1500,0.0238199,51388416,40931328
1036,1500,0.0241289,51388416,40931328
1037,1500,0.0236452,51388416,40931328
1038,1500,0.0247006,51388416,40931328
1039,1500,0.0265878,51388416,40931328
1040,1500,0.0239333,51388416,40931328
1041,1500,0.0246072,51388416,40931328
1042,1500,0.0253238,51388416,40931328
1043,1500,0.0232855,51388416,40931328
1044,1500,0.025157,51388416,40931328
1045,1500,0.0238439,51388416,40931328
1046,1500,0.0237015,51388416,40931328
1047,1500,0.0239377,51388416,40931328
1048,1500,0.0235272,51388416,40931328
1049,1500,0.0240905,51388416,40931328
1050,1500,0.0250323,51388416,40931328
1051,1500,0.0235448,51388416,40931328
1052,1500,0.0251775,51388416,40931328
1053,1500,0.0251411,51388416,40931328
1054,1500,0.0241111,51388416,40931328
1055,1500,0.0242214,51388416,40931328
1056,1500,0.024329,51388416,40931328
1057,1500,0.0247682,51388416,40931328
1058,1500,0.0252977,51388416,40931328
1059,1500,0.0246756,51388416,40931328
1060,1500,0.0234086,51388416,40931328
1061,1500,0.0238459,51388416,40931328
1062,1500,0.0241422,51388416,40931328
1063,1500,0.0247412,51388416,40931328
1064,1500,0.0245349,51388416,40931328
1065,1500,0.0266128,51388416,40931328
1066,1500,0.0242983,51388416,40931328
1067,1500,0.0248832,51388416,40931328
1068,1500,0.0247992,51388416,40931328
1069,1500,0.0259764,51388416,40931328
1070,1500,0.0240715,51388416,40931328
1071,1500,0.0240677,51388416,40931328
1072,1500,0.0257603,51388416,40931328
1073,1500,0.0244504,51388416,40931328
1074,1500,0.0249062,51388416,40931328
1075,1500,0.0234813,51388416,40931328
1076,1500,0.0243323,51388416,40931328
1077,1500,0.0242618,51388416,40931328
1078,1500,0.0245709,51388416,40931328
1079,1500,0.0233557,51388416,40931328
1080,1500,0.0257311,51388416,40931328
1081,1500,0.0237648,51388416,40931328
1082,1500,0.02331,51388416,40931328
1083,1500,0.0274745,51388416,40931328
1084,1500,0.0244939,51388416,40931328
1085,1500,0.0248613,51388416,40931328
1086,1500,0.0252033,51388416,40931328
1087,1500,0.0242661,51388416,40931328
1088,1500,0.0237813,51388416,40931328
1089,1500,0.025557,51388416,40931328
1090,1500,0.0247492,51388416,40931328
1091,1500,0.0249362,51388416,40931328
1092,1500,0.0252209,51388416,40931328
1093,1500,0.0242157,51388416,40931328
1094,1500,0.024517,51388416,40931328
1095,1500,0.0244741,51388416,40931328
1096,1500,0.0237848,51388416,40931328
1097,1500,0.0243318,51388416,40931328
1098,1500,0.0243875,51388416,40931328
1099,1500,0.0244908,51388416,40931328
1100,1500,0.0237805,51388416,40931328
1101,1500,0.0245931,51388416,40931328
1102,1500,0.023508,51388416,40931328
1103,1500,0.0239633,51388416,40931328
1104,1500,0.0250533,51388416,40931328
1105,1500,0.0241666,51388416,40931328
1106,1500,0.0255832,51388416,40931328
1107,1500,0.0241911,51388416,40931328
1108,1500,0.0248251,51388416,40931328
1109,1500,0.0246431,51388416,40931328
1110,1500,0.0240904,51388416,40931328
1111,1500,0.0233245,51388416,40931328
1112,1500,0.0243886,51388416,40931328
1113,1500,0.0246787,51388416,40931328
1114,1500,0.0238294,51388416,40931328
1115,1500,0.0236423,51388416,40931328
1116,1500,0.0239525,51388416,40931328
1117,1500,0.0236523,51388416,40931328
1118,1500,0.0247015,51388416,40931328
1119,1500,0.0249643,51388416,40931328
1120,1500,0.0242736,51388416,40931328
1121,1500,0.024869,51388416,40931328
1122,1500,0.0259675,51388416,40931328
1123,1500,0.0233708,51388416,40931328
1124,1500,0.0248849,51388416,40931328
1125,1500,0.0246199,51388416,40931328
1126,1500,0.0247274,51388416,40931328
1127,1500,0.0234676,51388416,40931328
1128,1500,0.024354,51388416,40931328
1129,1500,0.0233017,51388416,40931328
1130,1500,0.0241088,51388416,40931328
1131,1500,0.0249005,51388416,40931328
1132,1500,0.0233366,51388416,40931328
1133,1500,0.0244454,51388416,40931328
1134,1500,0.0256303,51388416,40931328
1135,1500,0.0246998,51388416,40931328
1136,1500,0.0256577,51388416,40931328
1137,1500,0.0238846,51388416,40931328
1138,1500,0.0237207,51388416,40931328
1139,1500,0.0271263,51388416,40931328
1140,1500,0.023709,51388416,40931328
1141,1500,0.0236779,51388416,40931328
1142,1500,0.0271004,51388416,40931328
1143,1500,0.0238811,51388416,40931328
1144,1500,0.023713,51388416,40931328
1145,1500,0.0266366,51388416,40931328
1146,1500,0.0239923,51388416,40931328
1147,1500,0.0243075,51388416,40931328
1148,1500,0.0247319,51388416,40931328
1149,1500,0.0250167,51388416,40931328
1150,1500,0.0262054,51388416,40931328
1151,1500,0.0245112,51388416,40931328
1152,1500,0.0238904,51388416,40931328
1153,1500,0.0242386,51388416,40931328
1154,1500,0.0249078,51388416,40931328
1155,1500,0.0240723,51388416,40931328
1156,1500,0.0245739,51388416,40931328
1157,1500,0.0243779,51388416,40931328
1158,1500,0.0235906,51388416,40931328
1159,1500,0.02508,51388416,40931328
1160,1500,0.0252739,51388416,40931328
1161,1500,0.023212,51388416,40931328
1162,1500,0.023996,51388416,40931328
1163,1500,0.0253911,51388416,40931328
1164,1500,0.0243008,51388416,40931328
1165,1500,0.0244436,51388416,40931328
1166,1500,0.0247441,51388416,40931328
1167,1500,0.0238254,51388416,40931328
1168,1500,0.0248453,51388416,40931328
1169,1500,0.0268993,51388416,40931328
1170,1500,0.0253157,51388416,40931328
1171,1500,0.0239598,51388416,40931328
1172,1500,0.0243279,51388416,40931328
1173,1500,0.024555,51388416,40931328
1174,1500,0.0257757,51388416,40931328
1175,1500,0.0258205,51388416,40931328
1176,1500,0.0245184,51388416,40931328
1177,1500,0.0241637,51388416,40931328
1178,1500,0.0246495,51388416,40931328
1179,1500,0.0257292,51388416,40931328
1180,1500,0.0240503,51388416,40931328
1181,1500,0.025086,51388416,40931328
1182,1500,0.0248467,51388416,40931328
1183,1500,0.0251656,51388416,40931328
1184,1500,0.0274153,51388416,40931328
1185,1500,0.0258669,51388416,40931328
1186,1500,0.0257483,51388416,40931328
1187,1500,0.0244488,51388416,40931328
1188,1500,0.0238387,51388416,40931328
1189,1500,0.0241366,51388416,40931328
1190,1500,0.0260887,51388416,40931328
1191,1500,0.0249394,51388416,40931328
1192,1500,0.0254225,51388416,40931328
1193,1500,0.0244097,51388416,40931328
1194,1500,0.0239047,51388416,40931328
1195,1500,0.0247861,51388416,40931328
1196,1500,0.0247251,51388416,40931328
1197,1500,0.0240744,51388416,40931328
1198,1500,0.0243777,51388416,40931328
1199,1500,0.0242183,51388416,40931328
1200,1500,0.0236608,51388416,40931328
1201,1500,0.0239382,51388416,40931328
1202,1500,0.0244567,51388416,40931328
1203,1500,0.0248159,51388416,40931328
1204,1500,0.0244571,51388416,40931328
1205,1500,0.0240794,51388416,40931328
1206,1500,0.0237128,51388416,40931328
1207,1500,0.024708,51388416,40931328
1208,1500,0.0247556,51388416,40931328
1209,1500,0.023873,51388416,40931328
1210,1500,0.0255367,51388416,40931328
1211,1500,0.0254226,51388416,40931328
1212,1500,0.0244664,51388416,40931328
1213,1500,0.0253412,51388416,40931328
1214,1500,0.024216,51388416,40931328
1215,1500,0.0243233,51388416,40931328
1216,1500,0.0243276,51388416,40931328
1217,1500,0.0248105,51388416,40931328
1218,1500,0.0234015,51388416,40931328
1219,1500,0.0259926,51388416,40931328
1220,1500,0.0258566,51388416,40931328
1221,1500,0.0250143,51388416,40931328
1222,1500,0.0249679,51388416,40931328
1223,1500,0.0239351,51388416,40931328
1224,1500,0.028956,51388416,40931328
1225,1500,0.023707,51388416,40931328
1226,1500,0.0234428,51388416,40931328
1227,1500,0.0237585,51388416,40931328
1228,1500,0.0239052,51388416,40931328
1229,1500,0.0235842,51388416,40931328
1230,1500,0.0240703,51388416,40931328
1231,1500,0.0242914,51388416,40931328
1232,1500,0.0268801,51388416,40931328
1233,1500,0.0244042,51388416,40931328
1234,1500,0.0245624,51388416,40931328
1235,1500,0.0248887,51388416,40931328
1236,1500,0.0279754,51388416,40931328
1237,1500,0.0244789,51388416,40931328
1238,1500,0.0251199,51388416,40931328
1239,1500,0.0238102,51388416,40931328
1240,1500,0.0242881,51388416,40931328
1241,1500,0.0256609,51388416,40931328
1242,1500,0.0244861,51388416,40931328
1243,1500,0.0256338,51388416,40931328
1244,1500,0.0281025,51388416,40931328
1245,1500,0.023835,51388416,40931328
1246,1500,0.0239838,51388416,40931328
1247,1500,0.0247751,51388416,40931328
1248,1500,0.0251103,51388416,40931328
1249,1500,0.0263696,51388416,40931328
1250,1500,0.0251204,51388416,40931328
1251,1500,0.0241441,51388416,40931328
1252,1500,0.0252271,51388416,40931328
1253,1500,0.0252258,51388416,40931328
1254,1500,0.024393,51388416,40931328
1255,1500,0.0248797,51388416,40931328
1256,1500,0.0245627,51388416,40931328
1257,1500,0.0237654,51388416,40931328
1258,1500,0.0241697,51388416,40931328
1259,1500,0.024304,51388416,40931328
1260,1500,0.02523,51388416,40931328
1261,1500,0.0252467,51388416,40931328
1262,1500,0.0257118,51388416,40931328
1263,1500,0.0238786,51388416,40931328
1264,1500,0.0242844,51388416,40931328
1265,1500,0.0243297,51388416,40931328
1266,1500,0.0243643,51388416,40931328
1267,1500,0.0247848,51388416,40931328
1268,1500,0.0243692,51388416,40931328
1269,1500,0.0236641,51388416,40931328
1270,1500,0.0244587,51388416,40931328
1271,1500,0.0252662,51388416,40931328
1272,1500,0.0237796,51388416,40931328
1273,1500,0.0259632,51388416,40931328
1274,1500,0.0250042,51388416,40931328
1275,1500,0.024786,51388416,40931328
1276,1500,0.0250202,51388416,40931328
1277,1500,0.024513,51388416,40931328
1278,1500,0.0239681,51388416,40931328
1279,1500,0.0240029,51388416,40931328
1280,1500,0.0257029,51388416,40931328
1281,1500,0.0242035,51388416,40931328
1282,1500,0.0244003,51388416,40931328
1283,1500,0.0277471,51388416,40931328
1284,1500,0.0245001,51388416,40931328
1285,1500,0.0237801,51388416,40931328
1286,1500,0.0244537,51388416,40931328
1287,1500,0.0259921,51388416,40931328
1288,1500,0.0238466,51388416,40931328
1289,1500,0.025991,51388416,40931328
1290,1500,0.0246532,51388416,40931328
1291,1500,0.0252929,51388416,40931328
1292,1500,0.0248757,51388416,40931328
1293,1500,0.023544,51388416,40931328
1294,1500,0.0243106,51388416,40931328
1295,1500,0.0241389,51388416,40931328
1296,1500,0.0236758,51388416,40931328
1297,1500,0.0255693,51388416,40931328
1298,1500,0.0253668,51388416,40931328
1299,1500,0.0237233,51388416,40931328
1300,1500,0.0235625,51388416,40931328
1301,1500,0.024473,51388416,40931328
1302,1500,0.0249316,51388416,40931328
1303,1500,0.024063,51388416,40931328
1304,1500,0.0263849,51388416,40931328
1305,1500,0.0237016,51388416,40931328
1306,1500,0.0246658,51388416,40931328
1307,1500,0.0239375,51388416,40931328
1308,1500,0.024139,51388416,40931328
1309,1500,0.0268298,51388416,40931328
1310,1500,0.0239495,51388416,40931328
1311,1500,0.0238857,51388416,40931328
1312,1500,0.0253791,51388416,40931328
1313,1500,0.0251119,51388416,40931328
1314,1500,0.0239603,51388416,40931328
1315,1500,0.0249625,51388416,40931328
1316,1500,0.024754,51388416,40931328
1317,1500,0.0251002,51388416,40931328
1318,1500,0.0236007,51388416,40931328
1319,1500,0.0251554,51388416,40931328
1320,1500,0.0257702,51388416,40931328
1321,1500,0.0235106,51388416,40931328
1322,1500,0.0253103,51388416,40931328
1323,1500,0.0253151,51388416,40931328
1324,1500,0.0267779,51388416,40931328
1325,1500,0.0248887,51388416,40931328
1326,1500,0.0244907,51388416,40931328
1327,1500,0.0244644,51388416,40931328
1328,1500,0.0249548,51388416,40931328
1329,1500,0.0241934,51388416,40931328
1330,1500,0.0244912,51388416,40931328
1331,1500,0.0251785,51388416,40931328
1332,1500,0.0237761,51388416,40931328
1333,1500,0.0255237,51388416,40931328
1334,1500,0.0246968,51388416,40931328
1335,1500,0.024064,51388416,40931328
1336,1500,0.0246949,51388416,40931328
1337,1500,0.0235412,51388416,40931328
1338,1500,0.0242974,51388416,40931328
1339,1500,0.0244368,51388416,40931328
1340,1500,0.0249075,51388416,40931328
1341,1500,0.0244903,51388416,40931328
1342,1500,0.0245295,51388416,40931328
1343,1500,0.0238983,51388416,40931328
1344,1500,0.0260574,51388416,40931328
1345,1500,0.0250869,51388416,40931328
1346,1500,0.0275459,51388416,40931328
1347,1500,0.0242849,51388416,40931328
1348,1500,0.0254653,51388416,40931328
1349,1500,0.0259979,51449856,41074688
1350,1500,0.0242617,51449856,41074688
1351,1500,0.0250838,51449856,41074688
1352,1500,0.025918,51449856,41074688
1353,1500,0.0244052,51449856,41074688
1354,1500,0.0249595,51449856,41074688
1355,1500,0.0246082,51449856,41074688
1356,1500,0.0238922,51449856,41074688
1357,1500,0.0240937,51449856,41074688
1358,1500,0.0255551,51449856,41074688
1359,1500,0.0259485,51449856,41074688
1360,1500,0.0242063,51449856,41074688
1361,1500,0.0263518,51449856,41074688
1362,1500,0.0249311,51449856,41074688
1363,1500,0.0253034,51449856,41074688
1364,1500,0.025338,51449856,41074688
1365,1500,0.0247345,51449856,41074688
1366,1500,0.0251154,51449856,41074688
1367,1500,0.0246335,51449856,41074688
1368,1500,0.0237861,51449856,41074688
1369,1500,0.0246898,51449856,41074688
1370,1500,0.0257024,51449856,41074688
1371,1500,0.0244831,51449856,41074688
1372,1500,0.0260653,51449856,41074688
1373,1500,0.0249622,51449856,41074688
1374,1500,0.0253379,51449856,41074688
1375,1500,0.0263906,51449856,41074688
1376,1500,0.0246079,51449856,41074688
1377,1500,0.0259525,51449856,41074688
1378,1500,0.0261637,51449856,41074688
1379,1500,0.0247135,51449856,41074688
1380,1500,0.024277,51449856,41074688
1381,1500,0.0238786,51449856,41074688
1382,1500,0.0242276,51449856,41074688
1383,1500,0.024266,51449856,41074688
1384,1500,0.0242316,51449856,41074688
1385,1500,0.0255211,51449856,41074688
1386,1500,0.0248574,51449856,41074688
1387,1500,0.0250646,51449856,41074688
1388,1500,0.0255101,51449856,41074688
1389,1500,0.0249749,51449856,41074688
1390,1500,0.0249235,51449856,41074688
1391,1500,0.0243114,51449856,41074688
1392,1500,0.0233535,51449856,41074688
1393,1500,0.0232062,51449856,41074688
1394,1500,0.0259283,51449856,41074688
1395,1500,0.0244973,51449856,41074688
1396,1500,0.0239051,51449856,41074688
1397,1500,0.0249288,51449856,41074688
1398,1500,0.0242325,51449856,41074688
1399,1500,0.0274481,51449856,41074688
1400,1500,0.0264005,51449856,41074688
1401,1500,0.0240385,51449856,41074688
1402,1500,0.0245736,51449856,41074688
1403,1500,0.0252623,51449856,41074688
1404,1500,0.0260252,51449856,41074688
1405,1500,0.0243853,51449856,41074688
1406,1500,0.0256063,51449856,41074688
1407,1500,0.0263535,51449856,41074688
1408,1500,0.0248651,51449856,41074688
1409,1500,0.0251672,51449856,41074688
1410,1500,0.0236404,51449856,41074688
1411,1500,0.0263896,51449856,41074688
1412,1500,0.0265578,51449856,41074688
1413,1500,0.0250864,51449856,41074688
1414,1500,0.025832,51449856,41074688
1415,1500,0.0248169,51449856,41074688
1416,1500,0.024079,51449856,41074688
1417,1500,0.0238061,51449856,41074688
1418,1500,0.0243086,51449856,41074688
1419,1500,0.0251413,51449856,41074688
1420,1500,0.0237966,51449856,41074688
1421,1500,0.0242174,51449856,41074688
1422,1500,0.0238411,51449856,41074688
1423,1500,0.0239514,51449856,41074688
1424,1500,0.024731,51449856,41074688
1425,1500,0.0241525,51449856,41074688
1426,1500,0.0247826,51449856,41074688
1427,1500,0.0250222,51449856,41074688
1428,1500,0.0240553,51449856,41074688
1429,1500,0.0258224,51449856,41074688
1430,1500,0.0249621,51449856,41074688
1431,1500,0.0242444,51449856,41074688
1432,1500,0.0250673,51449856,41074688
1433,1500,0.0249273,51449856,41074688
1434,1500,0.0238259,51449856,41074688
1435,1500,0.0233628,51449856,41074688
1436,1500,0.0256168,51449856,41074688
1437,1500,0.0240655,51449856,41074688
1438,1500,0.0253062,51449856,41074688
1439,1500,0.0239348,51449856,41074688
1440,1500,0.0274504,51449856,41074688
1441,1500,0.0239403,51449856,41074688
1442,1500,0.024971,51449856,41074688
1443,1500,0.0238553,51449856,41074688
1444,1500,0.0247737,51449856,41074688
1445,1500,0.025114,51449856,41074688
1446,1500,0.0268128,51449856,41074688
1447,1500,0.0239778,51449856,41074688
1448,1500,0.0255924,51449856,41074688
1449,1500,0.0239444,51449856,41074688
1450,1500,0.0239017,51449856,41074688
1451,1500,0.0247036,51449856,41074688
1452,1500,0.024677,51449856,41074688
1453,1500,0.0241484,51449856,41074688
1454,1500,0.0250613,51449856,41074688
1455,1500,0.0247988,51449856,41074688
1456,1500,0.0249633,51449856,41074688
1457,1500,0.0256624,51449856,41074688
1458,1500,0.0244837,51449856,41074688
1459,1500,0.0248164,51449856,41074688
1460,1500,0.026596,51449856,41074688
1461,1500,0.0238801,51449856,41074688
1462,1500,0.0268294,51449856,41074688
1463,1500,0.0275356,51449856,41074688
1464,1500,0.0244008,51449856,41074688
1465,1500,0.0266188,51449856,41074688
1466,1500,0.024665,51449856,41074688
1467,1500,0.0240612,51449856,41074688
1468,1500,0.0252708,51449856,41074688
1469,1500,0.0251665,51449856,41074688
1470,1500,0.0246057,51449856,41074688
1471,1500,0.0237352,51449856,41074688
