frame,particles,delta,physMem,virtMem
1476,1500,0.026923,54042624,41676800
1477,1500,0.0268757,54042624,41676800
1478,1500,0.0315878,54042624,41676800
1479,1500,0.0283751,54042624,41676800
1480,1500,0.0284701,54042624,41676800
1481,1500,0.0278501,54042624,41676800
1482,1500,0.028086,54042624,41676800
1483,1500,0.0289595,54042624,41676800
1484,1500,0.0275408,54042624,41676800
1485,1500,0.0275649,54042624,41676800
1486,1500,0.0284471,54042624,41676800
1487,1500,0.026351,54042624,41676800
1488,1500,0.0279548,54042624,41676800
1489,1500,0.0285693,54042624,41676800
1490,1500,0.0274696,54042624,41676800
1491,1500,0.0272608,54042624,41676800
1492,1500,0.0264718,54042624,41676800
1493,1500,0.0280903,54042624,41676800
1494,1500,0.0288985,54042624,41676800
1495,1500,0.0284279,54042624,41676800
1496,1500,0.027129,54042624,41676800
1497,1500,0.0277853,54042624,41676800
1498,1500,0.0274628,54042624,41676800
1499,1500,0.0277671,54042624,41676800
1500,1500,0.026649,54042624,41676800
1501,1500,0.0275181,54042624,41676800
1502,1500,0.0277774,54042624,41676800
1503,1500,0.0274207,54042624,41676800
1504,1500,0.0278858,54042624,41676800
1505,1500,0.0281866,54042624,41676800
1506,1500,0.0274983,54042624,41676800
1507,1500,0.0288549,54042624,41676800
1508,1500,0.0283954,54042624,41676800
1509,1500,0.0284617,54042624,41676800
1510,1500,0.0305226,54042624,41676800
1511,1500,0.0271037,54042624,41676800
1512,1500,0.0289757,54042624,41676800
1513,1500,0.0292159,54042624,41676800
1514,1500,0.0284643,54042624,41676800
1515,1500,0.027448,54042624,41676800
1516,1500,0.0278774,54042624,41676800
1517,1500,0.0276006,54042624,41676800
1518,1500,0.0272869,54042624,41676800
1519,1500,0.0273905,54042624,41676800
1520,1500,0.0288821,54042624,41676800
1521,1500,0.026731,54042624,41676800
1522,1500,0.027457,54042624,41676800
1523,1500,0.0281921,54042624,41676800
1524,1500,0.0278703,54042624,41676800
1525,1500,0.0278251,54042624,41676800
1526,1500,0.0297985,54042624,41676800
1527,1500,0.027098,54042624,41676800
1528,1500,0.0275356,54042624,41676800
1529,1500,0.0270691,54042624,41676800
1530,1500,0.027594,54042624,41676800
1531,1500,0.0288055,54042624,41676800
1532,1500,0.0273115,54042624,41676800
1533,1500,0.0271464,54042624,41676800
1534,1500,0.0298886,54042624,41676800
1535,1500,0.0273109,54042624,41676800
1536,1500,0.0266111,54042624,41676800
1537,1500,0.0278032,54042624,41676800
1538,1500,0.0294353,54042624,41676800
1539,1500,0.0278903,54042624,41676800
1540,1500,0.0294553,54042624,41676800
1541,1500,0.0291795,54042624,41676800
1542,1500,0.0276902,54042624,41676800
1543,1500,0.0300831,54042624,41676800
1544,1500,0.0280384,54042624,41676800
1545,1500,0.0265434,54042624,41676800
1546,1500,0.0272528,54042624,41676800
1547,1500,0.0268504,54042624,41676800
1548,1500,0.0270692,54042624,41676800
1549,1500,0.0285387,54042624,41676800
1550,1500,0.0289262,54042624,41676800
1551,1500,0.0303731,54042624,41676800
1552,1500,0.027512,54042624,41676800
1553,1500,0.0282791,54042624,41676800
1554,1500,0.0279575,54042624,41676800
1555,1500,0.0277962,54042624,41676800
1556,1500,0.0300881,54042624,41676800
1557,1500,0.0280345,54042624,41676800
1558,1500,0.0275624,54042624,41676800
1559,1500,0.028638,54042624,41676800
1560,1500,0.0295487,54042624,41676800
1561,1500,0.0280191,54042624,41676800
1562,1500,0.028659,54042624,41676800
1563,1500,0.029998,54042624,41676800
1564,1500,0.0275319,54042624,41676800
1565,1500,0.0284664,54042624,41676800
1566,1500,0.0273735,54042624,41676800
1567,1500,0.027607,54042624,41676800
1568,1500,0.0289582,54042624,41676800
1569,1500,0.0293043,54042624,41676800
1570,1500,0.0276012,54042624,41676800
1571,1500,0.0275746,54042624,41676800
1572,1500,0.0266837,54042624,41676800
1573,1500,0.0274843,54042624,41676800
1574,1500,0.0273495,54042624,41676800
1575,1500,0.0272581,54042624,41676800
1576,1500,0.0280587,54042624,41676800
1577,1500,0.0315526,54042624,41676800
1578,1500,0.0273607,54042624,41676800
1579,1500,0.0272786,54042624,41676800
1580,1500,0.0287646,54042624,41676800
1581,1500,0.0272237,54042624,41676800
1582,1500,0.0273887,54042624,41676800
1583,1500,0.0282011,54042624,41676800
1584,1500,0.0282937,54042624,41676800
1585,1500,0.0295897,54042624,41676800
1586,1500,0.0272502,54042624,41676800
1587,1500,0.026916,54042624,41676800
1588,1500,0.0269197,54042624,41676800
1589,1500,0.0270072,54042624,41676800
1590,1500,0.0281644,54042624,41676800
1591,1500,0.0269792,54042624,41676800
1592,1500,0.0278474,54042624,41676800
1593,1500,0.0269561,54042624,41676800
1594,1500,0.0273109,54042624,41676800
1595,1500,0.0276439,54042624,41676800
1596,1500,0.0275313,54042624,41676800
1597,1500,0.0286226,54042624,41676800
1598,1500,0.0271311,54042624,41676800
1599,1500,0.0288532,54042624,41676800
1600,1500,0.0303676,54042624,41676800
1601,1500,0.0278062,54042624,41676800
1602,1500,0.0282504,54042624,41676800
1603,1500,0.0270626,54042624,41676800
1604,1500,0.0274371,54042624,41676800
1605,1500,0.0272768,54042624,41676800
1606,1500,0.0274446,54042624,41676800
1607,1500,0.0281564,54042624,41676800
1608,1500,0.0289844,54042624,41676800
1609,1500,0.0266777,54042624,41676800
1610,1500,0.0276086,54042624,41676800
1611,1500,0.0271561,54042624,41676800
1612,1500,0.0272324,54042624,41676800
1613,1500,0.0282667,54042624,41676800
1614,1500,0.0278442,54042624,41676800
1615,1500,0.0290707,54042624,41676800
1616,1500,0.0311899,54042624,41676800
1617,1500,0.0265742,54042624,41676800
1618,1500,0.0291442,54042624,41676800
1619,1500,0.0281184,54042624,41676800
1620,1500,0.0284855,54042624,41676800
1621,1500,0.027118,54042624,41676800
1622,1500,0.0319121,54042624,41676800
1623,1500,0.0286225,54042624,41676800
1624,1500,0.0278848,54042624,41676800
1625,1500,0.0290025,54042624,41676800
1626,1500,0.0296534,54042624,41676800
1627,1500,0.0320206,54042624,41676800
1628,1500,0.0266861,54042624,41676800
1629,1500,0.0266097,54042624,41676800
1630,1500,0.0282636,54042624,41676800
1631,1500,0.0277284,54042624,41676800
1632,1500,0.0276815,54042624,41676800
1633,1500,0.0264494,54042624,41676800
1634,1500,0.028956,54042624,41676800
1635,1500,0.0277638,54042624,41676800
1636,1500,0.0276972,54042624,41676800
1637,1500,0.0268201,54042624,41676800
1638,1500,0.0275755,54042624,41676800
1639,1500,0.0265845,54042624,41676800
1640,1500,0.0278905,54042624,41676800
1641,1500,0.0290256,54042624,41676800
1642,1500,0.0300144,54042624,41676800
1643,1500,0.0276177,54042624,41676800
1644,1500,0.0266447,54042624,41676800
1645,1500,0.0268613,54042624,41676800
1646,1500,0.0273644,54042624,41676800
1647,1500,0.0271618,54042624,41676800
1648,1500,0.0275095,54042624,41676800
1649,1500,0.0282606,54042624,41676800
1650,1500,0.0274596,54042624,41676800
1651,1500,0.0272675,54042624,41676800
1652,1500,0.0278454,54042624,41676800
1653,1500,0.027243,54042624,41676800
1654,1500,0.0303059,54042624,41676800
1655,1500,0.0283169,54042624,41676800
1656,1500,0.0274858,54042624,41676800
1657,1500,0.0280274,54042624,41676800
1658,1500,0.0278096,54042624,41676800
1659,1500,0.0280893,54042624,41676800
1660,1500,0.0274687,54042624,41676800
1661,1500,0.0272899,54042624,41676800
1662,1500,0.0271588,54042624,41676800
1663,1500,0.0265531,54042624,41676800
1664,1500,0.0272925,54042624,41676800
1665,1500,0.0279315,54042624,41676800
1666,1500,0.0285816,54042624,41676800
1667,1500,0.026836,54042624,41676800
1668,1500,0.029073,54042624,41676800
1669,1500,0.0270511,54042624,41676800
1670,1500,0.0289765,54042624,41676800
1671,1500,0.0281084,54042624,41676800
1672,1500,0.0287775,54042624,41676800
1673,1500,0.029518,54042624,41676800
1674,1500,0.0283892,54042624,41676800
1675,1500,0.0280313,54042624,41676800
1676,1500,0.0277417,54042624,41676800
1677,1500,0.0277286,54042624,41676800
1678,1500,0.0270799,54042624,41676800
1679,1500,0.0279889,54042624,41676800
1680,1500,0.0273874,54042624,41676800
1681,1500,0.0295543,54042624,41676800
1682,1500,0.0310119,54042624,41676800
1683,1500,0.0279985,54042624,41676800
1684,1500,0.0277082,54042624,41676800
1685,1500,0.0286954,54042624,41676800
1686,1500,0.0280253,54042624,41676800
1687,1500,0.0278947,54042624,41676800
1688,1500,0.0294995,54042624,41676800
1689,1500,0.0280331,54042624,41676800
1690,1500,0.0291172,54042624,41676800
1691,1500,0.0288529,54042624,41676800
1692,1500,0.0271267,54042624,41676800
1693,1500,0.0297775,54042624,41676800
1694,1500,0.0289546,54042624,41676800
1695,1500,0.027606,54042624,41676800
1696,1500,0.0273998,54042624,41676800
1697,1500,0.0266783,54042624,41676800
1698,1500,0.0281762,54042624,41676800
1699,1500,0.0296859,54042624,41676800
1700,1500,0.0267329,54042624,41676800
1701,1500,0.0286779,54042624,41676800
1702,1500,0.0281636,54042624,41676800
1703,1500,0.0270143,54042624,41676800
1704,1500,0.0295508,54042624,41676800
1705,1500,0.0284439,54042624,41676800
1706,1500,0.0266842,54042624,41676800
1707,1500,0.0286806,54042624,41676800
1708,1500,0.0291901,54042624,41676800
1709,1500,0.0274107,54042624,41676800
1710,1500,0.0291568,54042624,41676800
1711,1500,0.0278513,54042624,41676800
1712,1500,0.0281144,54042624,41676800
1713,1500,0.0297355,54042624,41676800
1714,1500,0.028198,54042624,41676800
1715,1500,0.0283487,54042624,41676800
1716,1500,0.0284679,54042624,41676800
1717,1500,0.0312434,54042624,41676800
1718,1500,0.0261176,54042624,41676800
1719,1500,0.026495,54042624,41676800
1720,1500,0.0291214,54042624,41676800
1721,1500,0.0283306,54042624,41676800
1722,1500,0.0274586,54042624,41676800
1723,1500,0.0283166,54042624,41676800
1724,1500,0.0281642,54042624,41676800
1725,1500,0.0291826,54042624,41676800
1726,1500,0.0294375,54042624,41676800
1727,1500,0.0270851,54042624,41676800
1728,1500,0.0278516,54042624,41676800
1729,1500,0.0270594,54042624,41676800
1730,1500,0.0274083,54042624,41676800
1731,1500,0.0291353,54042624,41676800
1732,1500,0.0275565,54042624,41676800
1733,1500,0.028636,54042624,41676800
1734,1500,0.0299032,54042624,41676800
1735,1500,0.0284162,54042624,41676800
1736,1500,0.0299783,54042624,41676800
1737,1500,0.029591,54042624,41676800
1738,1500,0.0277693,54042624,41676800
1739,1500,0.0277927,54042624,41676800
1740,1500,0.0299676,54042624,41676800
1741,1500,0.0275125,54042624,41676800
1742,1500,0.0276578,54042624,41676800
1743,1500,0.0280863,54042624,41676800
1744,1500,0.0301653,54042624,41676800
1745,1500,0.0279208,54042624,41676800
1746,1500,0.0281459,54042624,41676800
1747,1500,0.0280209,54042624,41676800
1748,1500,0.0289518,54042624,41676800
1749,1500,0.0271494,54042624,41676800
1750,1500,0.03022,54042624,41676800
1751,1500,0.027911,54042624,41676800
1752,1500,0.0289421,54042624,41676800
1753,1500,0.0286335,54042624,41676800
1754,1500,0.027727,54042624,41676800
1755,1500,0.0280551,54042624,41676800
1756,1500,0.0278517,54042624,41676800
1757,1500,0.0303891,54042624,41676800
1758,1500,0.0302935,54042624,41676800
1759,1500,0.0289193,54042624,41676800
1760,1500,0.0272179,54042624,41676800
1761,1500,0.0298063,54042624,41676800
1762,1500,0.0286415,54042624,41676800
1763,1500,0.0294895,54042624,41676800
1764,1500,0.0305193,54042624,41676800
1765,1500,0.0284574,54042624,41676800
1766,1500,0.0288279,54042624,41676800
1767,1500,0.0276608,54042624,41676800
1768,1500,0.0278921,54042624,41676800
1769,1500,0.0289173,54042624,41676800
1770,1500,0.0273733,54042624,41676800
1771,1500,0.0293027,54042624,41676800
1772,1500,0.02787,54042624,41676800
1773,1500,0.0286188,54042624,41676800
1774,1500,0.0269139,54042624,41676800
1775,1500,0.0289921,54042624,41676800
1776,1500,0.0284459,54042624,41676800
1777,1500,0.0280685,54042624,41676800
1778,1500,0.0280629,54042624,41676800
1779,1500,0.0280773,54042624,41676800
1780,1500,0.0268638,54042624,41676800
1781,1500,0.0289211,54042624,41676800
1782,1500,0.0280832,54042624,41676800
1783,1500,0.0292793,54042624,41676800
1784,1500,0.0282413,54042624,41676800
1785,1500,0.0283172,54042624,41676800
1786,1500,0.0294874,54042624,41676800
1787,1500,0.0284096,54042624,41676800
1788,1500,0.028316,54042624,41676800
1789,1500,0.0286176,54042624,41676800
1790,1500,0.0274464,54042624,41676800
1791,1500,0.0274303,54042624,41676800
1792,1500,0.027497,54042624,41676800
1793,1500,0.0283094,54042624,41676800
1794,1500,0.0278508,54042624,41676800
1795,1500,0.027942,54042624,41676800
1796,1500,0.0279418,54042624,41676800
1797,1500,0.0276279,54042624,41676800
1798,1500,0.0289495,54042624,41676800
1799,1500,0.0308699,54042624,41676800
1800,1500,0.0278821,54042624,41676800
1801,1500,0.0280865,54042624,41676800
1802,1500,0.0276448,54042624,41676800
1803,1500,0.0275433,54042624,41676800
1804,1500,0.0282658,54042624,41676800
1805,1500,0.0280341,54042624,41676800
1806,1500,0.0276748,54042624,41676800
1807,1500,0.0298333,54042624,41676800
1808,1500,0.0304905,54042624,41676800
1809,1500,0.027419,54042624,41676800
1810,1500,0.0290213,54042624,41676800
1811,1500,0.0272513,54042624,41676800
1812,1500,0.0292352,54042624,41676800
1813,1500,0.0304877,54042624,41676800
1814,1500,0.0292594,54042624,41676800
1815,1500,0.0279208,54042624,41676800
1816,1500,0.0295862,54042624,41676800
1817,1500,0.0305778,54042624,41676800
1818,1500,0.0281907,54042624,41676800
1819,1500,0.029913,54042624,41676800
1820,1500,0.0277242,54042624,41676800
1821,1500,0.0270917,54042624,41676800
1822,1500,0.0279845,54042624,41676800
1823,1500,0.0291235,54042624,41676800
1824,1500,0.0286315,54042624,41676800
1825,1500,0.0300801,54042624,41676800
1826,1500,0.0279104,54042624,41676800
1827,1500,0.0279188,54042624,41676800
1828,1500,0.0300636,54042624,41676800
1829,1500,0.0277834,54042624,41676800
1830,1500,0.0298821,54042624,41676800
1831,1500,0.0289157,54042624,41676800
1832,1500,0.0271834,54042624,41676800
1833,1500,0.0287998,54042624,41676800
1834,1500,0.027756,54042624,41676800
1835,1500,0.0269905,54042624,41676800
1836,1500,0.026362,54042624,41676800
1837,1500,0.0315586,54042624,41676800
1838,1500,0.0275663,54042624,41676800
1839,1500,0.0276615,54042624,41676800
1840,1500,0.0288876,54042624,41676800
1841,1500,0.0277885,54042624,41676800
1842,1500,0.0272957,54042624,41676800
1843,1500,0.0285307,54042624,41676800
1844,1500,0.0273193,54042624,41676800
1845,1500,0.0286728,54042624,41676800
1846,1500,0.0278112,54042624,41676800
1847,1500,0.0268202,54042624,41676800
1848,1500,0.0285723,54042624,41676800
1849,1500,0.0278178,54042624,41676800
1850,1500,0.0276191,54042624,41676800
1851,1500,0.0285591,54042624,41676800
1852,1500,0.0293104,54042624,41676800
1853,1500,0.0276081,54042624,41676800
1854,1500,0.0278822,54042624,41676800
1855,1500,0.0280337,54042624,41676800
1856,1500,0.027672,54042624,41676800
1857,1500,0.0275913,54042624,41676800
1858,1500,0.0280277,54042624,41676800
1859,1500,0.0266527,54042624,41676800
1860,1500,0.0273027,54042624,41676800
1861,1500,0.0268526,54042624,41676800
1862,1500,0.0281055,54042624,41676800
1863,1500,0.030552,54042624,41676800
1864,1500,0.0285703,54042624,41676800
1865,1500,0.0281342,54042624,41676800
1866,1500,0.0281808,54042624,41676800
1867,1500,0.0271596,54042624,41676800
1868,1500,0.0287943,54042624,41676800
1869,1500,0.0279933,54042624,41676800
1870,1500,0.0312833,54042624,41676800
1871,1500,0.0282777,54042624,41676800
1872,1500,0.0276372,54042624,41676800
1873,1500,0.027618,54042624,41676800
1874,1500,0.0266066,54042624,41676800
1875,1500,0.026713,54042624,41676800
1876,1500,0.0279042,54042624,41676800
1877,1500,0.0291211,54042624,41676800
1878,1500,0.02889,54042624,41676800
1879,1500,0.0318421,54042624,41676800
1880,1500,0.0283617,54042624,41676800
1881,1500,0.0280367,54042624,41676800
1882,1500,0.0296305,54042624,41676800
1883,1500,0.0277557,54042624,41676800
1884,1500,0.026856,54042624,41676800
1885,1500,0.029068,54042624,41676800
1886,1500,0.0287349,54042624,41676800
1887,1500,0.0289626,54042624,41676800
1888,1500,0.0291826,54042624,41676800
1889,1500,0.0311312,54042624,41676800
1890,1500,0.0274543,54042624,41676800
1891,1500,0.0271526,54042624,41676800
1892,1500,0.0273822,54042624,41676800
1893,1500,0.0277179,54042624,41676800
1894,1500,0.0295647,54042624,41676800
1895,1500,0.0284111,54042624,41676800
1896,1500,0.027769,54042624,41676800
1897,1500,0.0284327,54042624,41676800
1898,1500,0.0317267,54042624,41676800
1899,1500,0.0277134,54042624,41676800
1900,1500,0.0280648,54042624,41676800
1901,1500,0.0287094,54042624,41676800
1902,1500,0.0298149,54042624,41676800
1903,1500,0.0278923,54042624,41676800
1904,1500,0.0276633,54042624,41676800
1905,1500,0.0275012,54042624,41676800
1906,1500,0.028478,54042624,41676800
1907,1500,0.0290135,54042624,41676800
1908,1500,0.0274786,54042624,41676800
1909,1500,0.0281011,54042624,41676800
1910,1500,0.028213,54042624,41676800
1911,1500,0.0303359,54042624,41676800
1912,1500,0.0275591,54042624,41676800
1913,1500,0.0275717,54042624,41676800
1914,1500,0.0275734,54042624,41676800
1915,1500,0.0284447,54042624,41676800
1916,1500,0.0298599,54042624,41676800
1917,1500,0.0269153,54042624,41676800
1918,1500,0.0273917,54042624,41676800
1919,1500,0.0295113,54042624,41676800
1920,1500,0.0277492,54042624,41676800
1921,1500,0.0276167,54042624,41676800
1922,1500,0.0268721,54042624,41676800
1923,1500,0.0294743,54042624,41676800
1924,1500,0.0298303,54042624,41676800
1925,1500,0.0276248,54042624,41676800
1926,1500,0.0282748,54042624,41676800
1927,1500,0.0287895,54042624,41676800
1928,1500,0.0274841,54042624,41676800
1929,1500,0.0288473,54042624,41676800
1930,1500,0.0277999,54042624,41676800
1931,1500,0.0286424,54042624,41676800
1932,1500,0.0292199,54042624,41676800
1933,1500,0.0290245,54042624,41676800
1934,1500,0.0314502,54042624,41676800
1935,1500,0.0271766,54042624,41676800
1936,1500,0.0285628,54042624,41676800
1937,1500,0.0287547,54042624,41676800
1938,1500,0.0284396,54042624,41676800
1939,1500,0.0273712,54042624,41676800
1940,1500,0.0271515,54042624,41676800
1941,1500,0.0272593,54042624,41676800
1942,1500,0.0298223,54042624,41676800
1943,1500,0.0306491,54042624,41676800
1944,1500,0.0274445,54042624,41676800
1945,1500,0.0269587,54042624,41676800
1946,1500,0.0273799,54042624,41676800
1947,1500,0.0277244,54042624,41676800
1948,1500,0.0265437,54042624,41676800
1949,1500,0.0270398,54042624,41676800
1950,1500,0.0294883,54042624,41676800
1951,1500,0.0278804,54042624,41676800
1952,1500,0.0271148,54042624,41676800
1953,1500,0.0274235,54042624,41676800
1954,1500,0.0279649,54042624,41676800
1955,1500,0.0266877,54042624,41676800
1956,1500,0.0278175,54042624,41676800
1957,1500,0.029176,54042624,41676800
1958,1500,0.0293063,54042624,41676800
1959,1500,0.0269294,54042624,41676800
1960,1500,0.0292886,54042624,41676800
1961,1500,0.0277284,54042624,41676800
1962,1500,0.0272875,54042624,41676800
1963,1500,0.0294217,54042624,41676800
1964,1500,0.0267922,54042624,41676800
1965,1500,0.0274296,54042624,41676800
1966,1500,0.0303125,54042624,41676800
1967,1500,0.0265203,54042624,41676800
1968,1500,0.0277178,54042624,41676800
1969,1500,0.0277065,54042624,41676800
1970,1500,0.0287732,54042624,41676800
1971,1500,0.0274276,54042624,41676800
1972,1500,0.0282673,54042624,41676800
1973,1500,0.0279512,54042624,41676800
1974,1500,0.0289366,54042624,41676800
1975,1500,0.0292112,54042624,41676800
1976,1500,0.0279139,54042624,41676800
1977,1500,0.0270005,54042624,41676800
1978,1500,0.0281536,54042624,41676800
1979,1500,0.0279962,54042624,41676800
1980,1500,0.0280779,54042624,41676800
1981,1500,0.028829,54042624,41676800
1982,1500,0.0268072,54042624,41676800
1983,1500,0.029431,54042624,41676800
1984,1500,0.0306189,54042624,41676800
1985,1500,0.0279124,54042624,41676800
1986,1500,0.0272496,54042624,41676800
1987,1500,0.0285222,54042624,41676800
1988,1500,0.0276423,54042624,41676800
1989,1500,0.028122,54042624,41676800
1990,1500,0.0274613,54042624,41676800
1991,1500,0.0293526,54042624,41676800
1992,1500,0.0296196,54042624,41676800
1993,1500,0.0301239,54042624,41676800
1994,1500,0.0270112,54042624,41676800
1995,1500,0.0286325,54042624,41676800
1996,1500,0.0277784,54042624,41676800
1997,1500,0.0271305,54042624,41676800
1998,1500,0.0286924,54042624,41676800
1999,1500,0.0284636,54042624,41676800
2000,1500,0.0275533,54042624,41676800
2001,1500,0.0272167,54042624,41676800
2002,1500,0.0271118,54042624,41676800
2003,1500,0.0269038,54042624,41676800
2004,1500,0.027322,54042624,41676800
2005,1500,0.0279502,54042624,41676800
2006,1500,0.0271229,54042624,41676800
2007,1500,0.0272795,54042624,41676800
2008,1500,0.0258211,54042624,41676800
2009,1500,0.0271311,54042624,41676800
2010,1500,0.0276796,54042624,41676800
2011,1500,0.0286079,54042624,41676800
2012,1500,0.027348,54042624,41676800
2013,1500,0.0281973,54042624,41676800
2014,1500,0.0279602,54042624,41676800
2015,1500,0.0286701,54042624,41676800
2016,1500,0.0279271,54042624,41676800
2017,1500,0.0288532,54042624,41676800
2018,1500,0.028579,54042624,41676800
2019,1500,0.0292359,54042624,41676800
2020,1500,0.0284924,54042624,41676800
2021,1500,0.0294984,54042624,41676800
2022,1500,0.0275263,54042624,41676800
2023,1500,0.0276802,54042624,41676800
2024,1500,0.0284706,54042624,41676800
2025,1500,0.0313023,54042624,41676800
2026,1500,0.0273117,54042624,41676800
2027,1500,0.0278836,54042624,41676800
2028,1500,0.0279359,54042624,41676800
2029,1500,0.0283825,54042624,41676800
2030,1500,0.0276629,54042624,41676800
2031,1500,0.0271143,54042624,41676800
2032,1500,0.0288444,54042624,41676800
2033,1500,0.0293037,54042624,41676800
2034,1500,0.0308451,54042624,41676800
2035,1500,0.028492,54042624,41676800
2036,1500,0.0279809,54042624,41676800
2037,1500,0.0278295,54042624,41676800
2038,1500,0.0287252,54042624,41676800
2039,1500,0.0277112,54042624,41676800
2040,1500,0.0294702,54042624,41676800
2041,1500,0.0284632,54042624,41676800
2042,1500,0.0275346,54042624,41676800
2043,1500,0.0299256,54042624,41676800
2044,1500,0.0318486,54042624,41676800
2045,1500,0.0308096,54042624,41676800
2046,1500,0.0268166,54042624,41676800
2047,1500,0.027478,54042624,41676800
2048,1500,0.0280545,54042624,41676800
2049,1500,0.0270035,54042624,41676800
2050,1500,0.0284622,54042624,41676800
2051,1500,0.0295093,54042624,41676800
2052,1500,0.0272107,54042624,41676800
2053,1500,0.0298065,54042624,41676800
2054,1500,0.0278724,54042624,41676800
2055,1500,0.0272087,54042624,41676800
2056,1500,0.0282373,54042624,41676800
2057,1500,0.0269036,54042624,41676800
2058,1500,0.0278055,54042624,41676800
2059,1500,0.0274621,54042624,41676800
2060,1500,0.0284305,54042624,41676800
2061,1500,0.0299302,54042624,41676800
2062,1500,0.0282738,54042624,41676800
2063,1500,0.0278711,54042624,41676800
2064,1500,0.0276451,54042624,41676800
2065,1500,0.0288157,54042624,41676800
2066,1500,0.0286469,54042624,41676800
2067,1500,0.0275074,54042624,41676800
2068,1500,0.0280837,54042624,41676800
2069,1500,0.0265405,54042624,41676800
2070,1500,0.0278684,54042624,41676800
2071,1500,0.0265239,54042624,41676800
2072,1500,0.028073,54042624,41676800
2073,1500,0.0269059,54042624,41676800
2074,1500,0.0312667,54042624,41676800
2075,1500,0.028656,54042624,41676800
2076,1500,0.0268878,54042624,41676800
2077,1500,0.0276646,54042624,41676800
2078,1500,0.0275484,54042624,41676800
2079,1500,0.0275752,54042624,41676800
2080,1500,0.0293354,54042624,41676800
2081,1500,0.0272831,54042624,41676800
2082,1500,0.029749,54042624,41676800
2083,1500,0.029767,54042624,41676800
2084,1500,0.0286606,54042624,41676800
2085,1500,0.0267737,54042624,41676800
2086,1500,0.0286712,54042624,41676800
2087,1500,0.0279288,54042624,41676800
2088,1500,0.0282119,54042624,41676800
2089,1500,0.0295809,54042624,41676800
2090,1500,0.0280239,54042624,41676800
2091,1500,0.0281471,54042624,41676800
2092,1500,0.0288599,54042624,41676800
2093,1500,0.0277797,54042624,41676800
2094,1500,0.0280458,54042624,41676800
2095,1500,0.0300984,54042624,41676800
2096,1500,0.0306406,54042624,41676800
2097,1500,0.0280817,54042624,41676800
2098,1500,0.0284004,54042624,41676800
2099,1500,0.0273132,54042624,41676800
2100,1500,0.0280992,54042624,41676800
2101,1500,0.0276863,54042624,41676800
2102,1500,0.0284793,54042624,41676800
2103,1500,0.0289255,54042624,41676800
2104,1500,0.028703,54042624,41676800
2105,1500,0.0289709,54042624,41676800
2106,1500,0.0286835,54042624,41676800
2107,1500,0.0291241,54042624,41676800
2108,1500,0.0267468,54042624,41676800
2109,1500,0.0279924,54042624,41676800
2110,1500,0.0279132,54042624,41676800
2111,1500,0.0271393,54042624,41676800
2112,1500,0.0278507,54042624,41676800
2113,1500,0.0297379,54042624,41676800
2114,1500,0.0272422,54042624,41676800
2115,1500,0.0282979,54042624,41676800
2116,1500,0.0304221,54042624,41676800
2117,1500,0.0285755,54042624,41676800
2118,1500,0.0290973,54042624,41676800
2119,1500,0.0289075,54042624,41676800
2120,1500,0.0286459,54042624,41676800
2121,1500,0.0276762,54042624,41676800
2122,1500,0.0283641,54042624,41676800
2123,1500,0.0292497,54042624,41676800
2124,1500,0.027711,54042624,41676800
2125,1500,0.0278512,54042624,41676800
2126,1500,0.0282686,54042624,41676800
2127,1500,0.0266367,54042624,41676800
2128,1500,0.027244,54042624,41676800
2129,1500,0.0277879,54042624,41676800
2130,1500,0.0276577,54042624,41676800
2131,1500,0.0305531,54042624,41676800
2132,1500,0.0309868,54042624,41676800
2133,1500,0.026783,54042624,41676800
2134,1500,0.0296721,54042624,41676800
2135,1500,0.0268822,54042624,41676800
2136,1500,0.0282668,54042624,41676800
2137,1500,0.0283363,54042624,41676800
2138,1500,0.0270515,54042624,41676800
2139,1500,0.0293677,54042624,41676800
2140,1500,0.0276008,54042624,41676800
2141,1500,0.028032,54042624,41676800
2142,1500,0.0279008,54042624,41676800
2143,1500,0.0286907,54042624,41676800
2144,1500,0.0267096,54042624,41676800
2145,1500,0.0279334,54042624,41676800
2146,1500,0.0268647,54042624,41676800
2147,1500,0.0276525,54042624,41676800
2148,1500,0.0300296,54042624,41676800
2149,1500,0.0310596,54042624,41676800
2150,1500,0.0279882,54042624,41676800
2151,1500,0.0273131,54042624,41676800
2152,1500,0.028237,54042624,41676800
2153,1500,0.0275543,54042624,41676800
2154,1500,0.0298026,54042624,41676800
2155,1500,0.026681,54042624,41676800
2156,1500,0.0276802,54042624,41676800
2157,1500,0.0286398,54042624,41676800
2158,1500,0.0313772,54042624,41676800
2159,1500,0.0285964,54042624,41676800
2160,1500,0.0285392,54042624,41676800
2161,1500,0.0289367,54042624,41676800
2162,1500,0.0268103,54042624,41676800
2163,1500,0.0273458,54042624,41676800
2164,1500,0.0279592,54042624,41676800
2165,1500,0.0271958,54042624,41676800
2166,1500,0.0290498,54042624,41676800
2167,1500,0.0308906,54042624,41676800
2168,1500,0.0285909,54042624,41676800
2169,1500,0.0300518,54042624,41676800
2170,1500,0.0292145,54042624,41676800
2171,1500,0.0271846,54042624,41676800
2172,1500,0.0273896,54042624,41676800
2173,1500,0.0280613,54042624,41676800
2174,1500,0.0277324,54042624,41676800
2175,1500,0.0272998,54042624,41676800
2176,1500,0.0265481,54042624,41676800
2177,1500,0.0276695,54042624,41676800
